[3.0, -4.0, 1.0, 0.0, -2.0, -1.0, 0.0, -5.0]
[-113.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, -2.0]
[-16.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, -1.0]
[3.0, -1.0, -1.0, 1.0, -1.0, -1.0, -2.0, -12.0]
[-2.0, 1.0, 4.0, 1.0, -1.0, -1.0, 0.0, 7.0]
[-287.0, 0.0, 2.0, 2.0, 0.0, 1.0, 0.0, -1.0]
[1.0, 0.0, -4.0, 3.0, 1.0, 1.0, 1.0, -25.0]
[-1.0, 1.0, 0.0, 1.0, -1.0, 0.0, 0.0, 4.0]
[4.0, 2.0, 3.0, 4.0, -5.0, -2.0, 1.0, -8.0]
[-1.0, -2.0, 1.0, 0.0, -1.0, 1.0, 0.0, 14.0]
[-10.0, 2.0, -3.0, 2.0, -3.0, 0.0, -2.0, -1.0]
[2.0, 2.0, 1.0, -2.0, -1.0, 0.0, 0.0, 18.0]
[10.0, 3.0, 0.0, 0.0, -1.0, 1.0, 0.0, 2.0]
[18.0, -1.0, -2.0, -1.0, 1.0, 0.0, 1.0, -120.0]
[80.0, 0.0, -3.0, -1.0, 2.0, 0.0, 0.0, 4.0]
[-67.0, 0.0, 2.0, 1.0, -1.0, 1.0, 1.0, 0.0]
[-7.0, -1.0, 7.0, 8.0, -1.0, 1.0, 2.0, -22.0]
[-1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 4.0]
[-2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]
[1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 1.0, 8.0]
[-6.0, 0.0, 1.0, 0.0, 0.0, 0.0, -1.0, -2.0]
[-10.0, 1.0, 1.0, -3.0, 1.0, 0.0, -1.0, -2.0]
[213.0, 1.0, 2.0, -3.0, 1.0, 0.0, -2.0, -4.0]
[-3.0, -1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0]
[-4.0, 1.0, -3.0, 4.0, -2.0, 0.0, -1.0, 11.0]
[-120.0, 0.0, 1.0, 1.0, 0.0, -1.0, 0.0, -5.0]
[261.0, 0.0, 9.0, 2.0, 0.0, 0.0, -1.0, -20.0]
[-3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]
[24.0, -1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 4.0]
[0.0, -2.0, -2.0, 0.0, 1.0, 0.0, 1.0, -2.0]
[5.0, -4.0, -8.0, 2.0, 1.0, -1.0, 1.0, 11.0]
[5.0, 0.0, 1.0, 0.0, -1.0, -1.0, -1.0, -17.0]
[-6.0, -1.0, 3.0, 6.0, -1.0, 0.0, 2.0, 13.0]
[-13.0, -1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]
[5.0, -1.0, 1.0, 0.0, 0.0, 0.0, 0.0, -147.0]
[4.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -2.0]
[-2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[-210.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 4.0]
[2.0, -1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0]
[9.0, 0.0, -1.0, 1.0, -1.0, 0.0, 0.0, -6.0]
[-5.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 3.0]
[10.0, 4.0, 4.0, 2.0, -1.0, -1.0, 0.0, -2.0]
[-1.0, -2.0, -3.0, 0.0, -1.0, 0.0, 0.0, -8.0]
[-3.0, -1.0, -7.0, -2.0, -1.0, 0.0, 2.0, -17.0]
[-2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, -14.0]
[13.0, -2.0, 2.0, -1.0, 3.0, -1.0, -1.0, -17.0]
[0.0, -1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 24.0]
[-12.0, -4.0, 6.0, 0.0, -1.0, 1.0, 2.0, -13.0]
[-7.0, 0.0, -1.0, 0.0, 1.0, 0.0, 0.0, 0.0]
[-23.0, 2.0, -1.0, 2.0, 0.0, 0.0, 1.0, -11.0]
[10.0, -1.0, 1.0, 0.0, 0.0, 0.0, -1.0, -1.0]

[3.0, 0.0, 0.0, -2.0, -1.0, 0.0, 0.0, 1.0]
[1.0, -4.0, 3.0, 7.0, 2.0, 1.0, 0.0, -7.0]
[3.0, 0.0, -2.0, 0.0, 0.0, 0.0, -1.0, 9.0]
[40.0, 1.0, 1.0, -1.0, -2.0, 0.0, -1.0, -22.0]
